ID_0.25,0.25_Latitude,0.25_Longitude,ID_0.05,0.05_Latitude,0.05_Longitude,Mean_ele90
8475.00000000000,22.00000000000,92.50000000000,191893,21.97500000000,92.62500000000,479.06916666700
8475.00000000000,22.00000000000,92.50000000000,192492,22.02500000000,92.57500000000,599.49388888900
8475.00000000000,22.00000000000,92.50000000000,192493,22.02500000000,92.62500000000,305.01527777800
8475.00000000000,22.00000000000,92.50000000000,193092,22.07500000000,92.57500000000,538.46472222200
8475.00000000000,22.00000000000,92.50000000000,193093,22.07500000000,92.62500000000,273.32083333300
8475.00000000000,22.00000000000,92.50000000000,193692,22.12500000000,92.57500000000,488.85305555600
8475.00000000000,22.00000000000,92.50000000000,193693,22.12500000000,92.62500000000,217.14611111100
8476.00000000000,22.00000000000,92.75000000000,191893,21.97500000000,92.62500000000,479.06916666700
8476.00000000000,22.00000000000,92.75000000000,191898,21.97500000000,92.87500000000,386.37416666700
8476.00000000000,22.00000000000,92.75000000000,192493,22.02500000000,92.62500000000,305.01527777800
8476.00000000000,22.00000000000,92.75000000000,192494,22.02500000000,92.67500000000,210.83027777800
8476.00000000000,22.00000000000,92.75000000000,192498,22.02500000000,92.87500000000,462.98333333300
8476.00000000000,22.00000000000,92.75000000000,193093,22.07500000000,92.62500000000,273.32083333300
8476.00000000000,22.00000000000,92.75000000000,193094,22.07500000000,92.67500000000,200.69888888900
8476.00000000000,22.00000000000,92.75000000000,193097,22.07500000000,92.82500000000,400.66027777800
8476.00000000000,22.00000000000,92.75000000000,193098,22.07500000000,92.87500000000,292.23861111100
8476.00000000000,22.00000000000,92.75000000000,193693,22.12500000000,92.62500000000,217.14611111100
8476.00000000000,22.00000000000,92.75000000000,193694,22.12500000000,92.67500000000,205.07222222200
8476.00000000000,22.00000000000,92.75000000000,193695,22.12500000000,92.72500000000,225.42888888900
8476.00000000000,22.00000000000,92.75000000000,193696,22.12500000000,92.77500000000,165.16222222200
8476.00000000000,22.00000000000,92.75000000000,193697,22.12500000000,92.82500000000,330.43111111100
8476.00000000000,22.00000000000,92.75000000000,193698,22.12500000000,92.87500000000,376.64138888900
8477.00000000000,22.00000000000,93.00000000000,191299,21.92500000000,92.92500000000,114.47611111100
8477.00000000000,22.00000000000,93.00000000000,191898,21.97500000000,92.87500000000,386.37416666700
8477.00000000000,22.00000000000,93.00000000000,191899,21.97500000000,92.92500000000,162.96472222200
8477.00000000000,22.00000000000,93.00000000000,191900,21.97500000000,92.97500000000,461.51750000000
8477.00000000000,22.00000000000,93.00000000000,191901,21.97500000000,93.02500000000,648.05611111100
8477.00000000000,22.00000000000,93.00000000000,192498,22.02500000000,92.87500000000,462.98333333300
8477.00000000000,22.00000000000,93.00000000000,192499,22.02500000000,92.92500000000,209.52861111100
8477.00000000000,22.00000000000,93.00000000000,192500,22.02500000000,92.97500000000,571.55916666700
8477.00000000000,22.00000000000,93.00000000000,192501,22.02500000000,93.02500000000,717.17555555600
8477.00000000000,22.00000000000,93.00000000000,193098,22.07500000000,92.87500000000,292.23861111100
8477.00000000000,22.00000000000,93.00000000000,193099,22.07500000000,92.92500000000,215.85861111100
8477.00000000000,22.00000000000,93.00000000000,193100,22.07500000000,92.97500000000,611.13305555600
8477.00000000000,22.00000000000,93.00000000000,193101,22.07500000000,93.02500000000,967.55222222200
8477.00000000000,22.00000000000,93.00000000000,193102,22.07500000000,93.07500000000,495.30250000000
8477.00000000000,22.00000000000,93.00000000000,193698,22.12500000000,92.87500000000,376.64138888900
8477.00000000000,22.00000000000,93.00000000000,193699,22.12500000000,92.92500000000,329.42111111100
8477.00000000000,22.00000000000,93.00000000000,193700,22.12500000000,92.97500000000,572.14805555600
8477.00000000000,22.00000000000,93.00000000000,193701,22.12500000000,93.02500000000,837.17527777800
8477.00000000000,22.00000000000,93.00000000000,193702,22.12500000000,93.07500000000,739.88361111100
8610.00000000000,22.25000000000,92.50000000000,193692,22.12500000000,92.57500000000,488.85305555600
8610.00000000000,22.25000000000,92.50000000000,193693,22.12500000000,92.62500000000,217.14611111100
8610.00000000000,22.25000000000,92.50000000000,194292,22.17500000000,92.57500000000,391.77222222200
8610.00000000000,22.25000000000,92.50000000000,194293,22.17500000000,92.62500000000,204.23444444400
8610.00000000000,22.25000000000,92.50000000000,194892,22.22500000000,92.57500000000,276.40555555600
8610.00000000000,22.25000000000,92.50000000000,194893,22.22500000000,92.62500000000,193.72361111100
8610.00000000000,22.25000000000,92.50000000000,195492,22.27500000000,92.57500000000,173.59027777800
8610.00000000000,22.25000000000,92.50000000000,195493,22.27500000000,92.62500000000,166.62722222200
8610.00000000000,22.25000000000,92.50000000000,196092,22.32500000000,92.57500000000,134.83277777800
8610.00000000000,22.25000000000,92.50000000000,196093,22.32500000000,92.62500000000,157.67027777800
8610.00000000000,22.25000000000,92.50000000000,196692,22.37500000000,92.57500000000,139.58083333300
8610.00000000000,22.25000000000,92.50000000000,196693,22.37500000000,92.62500000000,160.94500000000
8611.00000000000,22.25000000000,92.75000000000,193693,22.12500000000,92.62500000000,217.14611111100
8611.00000000000,22.25000000000,92.75000000000,193694,22.12500000000,92.67500000000,205.07222222200
8611.00000000000,22.25000000000,92.75000000000,193695,22.12500000000,92.72500000000,225.42888888900
8611.00000000000,22.25000000000,92.75000000000,193696,22.12500000000,92.77500000000,165.16222222200
8611.00000000000,22.25000000000,92.75000000000,193697,22.12500000000,92.82500000000,330.43111111100
8611.00000000000,22.25000000000,92.75000000000,193698,22.12500000000,92.87500000000,376.64138888900
